,aug-cc-pVQZ_B2-PLYP-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ-a,aug-cc-pVQZ_BLYP-D3BJ,aug-cc-pVQZ_B-LYP-osUW12-D3BJ,aug-cc-pVQZ_CAM-B3LYP-D3BJ,aug-cc-pVQZ_DSD-BLYP-D3BJ,aug-cc-pVQZ_MP2,aug-cc-pVQZ_PBE0-D3BJ,aug-cc-pVQZ_PBE-D3BJ,aug-cc-pVQZ_wB97X-D3,aug-cc-pVQZ_wB97X-D3BJ,aug-cc-pVQZ_wB97X-MP2-D3BJ,aug-cc-pVQZ_wB97X-V,aug-cc-pVQZ_WM21-D3BJ,aug-cc-pVQZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVQZ_B3LYP-D3BJ-n,aug-cc-pVQZ_wB97M-V,aug-cc-pVQZ_B3LYP-D3BJ_gvt,cc-pVQZ_B2-PLYP-D3BJ,cc-pVQZ_B3LYP-D3BJ,cc-pVQZ_BLYP-D3BJ,cc-pVQZ_B-LYP-osUW12-D3BJ,cc-pVQZ_CAM-B3LYP-D3BJ,cc-pVQZ_DSD-BLYP-D3BJ,cc-pVQZ_MP2,cc-pVQZ_PBE0-D3BJ,cc-pVQZ_PBE-D3BJ,cc-pVQZ_wB97X-D3,cc-pVQZ_wB97X-D3BJ,cc-pVQZ_wB97X-MP2-D3BJ,cc-pVQZ_WM21-D3BJ,cc-pVQZ_XCH-BLYP-UW12-D3BJ,cc-pVQZ_wB97X-V,cc-pVQZ_wB97M-V,cc-pVTZ_B2-PLYP-D3BJ,cc-pVTZ_B3LYP-D3BJ,cc-pVTZ_BLYP-D3BJ,cc-pVTZ_B-LYP-osUW12-D3BJ,cc-pVTZ_CAM-B3LYP-D3BJ,cc-pVTZ_DSD-BLYP-D3BJ,cc-pVTZ_MP2,cc-pVTZ_PBE0-D3BJ,cc-pVTZ_PBE-D3BJ,cc-pVTZ_wB97X-D3,cc-pVTZ_wB97X-D3BJ,cc-pVTZ_wB97X-MP2-D3BJ,cc-pVTZ_WM21-D3BJ,cc-pVTZ_XCH-BLYP-UW12-D3BJ,cc-pVTZ_wB97M-V,cc-pVTZ_wB97X-V,aug-cc-pVTZ_B2-PLYP-D3BJ,aug-cc-pVTZ_B3LYP-D3BJ,aug-cc-pVTZ_BLYP-D3BJ,aug-cc-pVTZ_B-LYP-osUW12-D3BJ,aug-cc-pVTZ_CAM-B3LYP-D3BJ,aug-cc-pVTZ_DSD-BLYP-D3BJ,aug-cc-pVTZ_MP2,aug-cc-pVTZ_PBE0-D3BJ,aug-cc-pVTZ_PBE-D3BJ,aug-cc-pVTZ_wB97X-D3,aug-cc-pVTZ_wB97X-D3BJ,aug-cc-pVTZ_wB97X-MP2-D3BJ,aug-cc-pVTZ_WM21-D3BJ,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVTZ_wB97M-V,aug-cc-pVTZ_wB97X-V,aug-cc-pVTZ_B3LYP-D3BJ-num,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num,aug-cc-pVTZ_B3LYP-D3BJ-an,aug-cc-pVTZ_B3LYP-D3BJ-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-tight,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ-num,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num2,aug-cc-pVTZ_B3LYP-D3BJ-num2,aug-cc-pVTZ_B3LYP-D3BJ-an2,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-tight2,aug-cc-pVTZ_B-LYP-osUW12-D3BJ-num2-tight,aug-cc-pVTZ_B-LYP-osUW12-D3BJ_14,aug-cc-pVTZ_TPSS-D3BJ,aug-cc-pVTZ_TPSSh-D3BJ,aug-cc-pVTZ_SCAN-D3BJ,aug-cc-pVTZ_XCH-BLYP-UW12-D3BJ_fc,cc-pVDZ_B2-PLYP-D3BJ,cc-pVDZ_B3LYP-D3BJ,cc-pVDZ_BLYP-D3BJ,cc-pVDZ_B-LYP-osUW12-D3BJ,cc-pVDZ_CAM-B3LYP-D3BJ,cc-pVDZ_DSD-BLYP-D3BJ,cc-pVDZ_MP2,cc-pVDZ_PBE0-D3BJ,cc-pVDZ_PBE-D3BJ,cc-pVDZ_wB97X-D3,cc-pVDZ_wB97X-D3BJ,cc-pVDZ_wB97X-MP2-D3BJ,cc-pVDZ_WM21-D3BJ,cc-pVDZ_XCH-BLYP-UW12-D3BJ,cc-pVDZ_wB97M-V,cc-pVDZ_wB97X-V,aug-cc-pVDZ_B2-PLYP-D3BJ,aug-cc-pVDZ_B3LYP-D3BJ,aug-cc-pVDZ_BLYP-D3BJ,aug-cc-pVDZ_B-LYP-osUW12-D3BJ,aug-cc-pVDZ_CAM-B3LYP-D3BJ,aug-cc-pVDZ_DSD-BLYP-D3BJ,aug-cc-pVDZ_MP2,aug-cc-pVDZ_PBE0-D3BJ,aug-cc-pVDZ_PBE-D3BJ,aug-cc-pVDZ_wB97X-D3,aug-cc-pVDZ_wB97X-D3BJ,aug-cc-pVDZ_wB97X-MP2-D3BJ,aug-cc-pVDZ_WM21-D3BJ,aug-cc-pVDZ_XCH-BLYP-UW12-D3BJ,aug-cc-pVDZ_wB97M-V,aug-cc-pVDZ_wB97X-V
06_CH4_6,0.679308505,0.680720633,0.680720645,0.68446689,0.677250656,0.67963072,0.678426499,0.676609253,0.681067427,0.685410484,0.645361235,0.68050683,0.67905096,,0.682503061,0.673133997,0.680733784,,0.680747697,0.679246375,0.680686643,0.684411415,0.677227987,0.679614716,0.678296577,0.676605305,0.681026091,0.685340606,0.645335451,0.680482684,0.679030406,0.682473527,0.673117244,,,0.6795969,0.680977472,0.684585921,0.6775057,0.680058987,0.678822634,0.676985382,0.681241201,0.685472626,0.645326734,0.680785558,0.679413857,0.682744579,0.673429386,,,0.679690375,0.680970945,0.684596859,0.677485563,0.680026412,0.679156155,0.676956284,0.681222702,0.685503054,0.645364932,0.680766125,0.679394695,0.682720826,0.67339825,,,0.681002905,0.677560287,0.680958942,0.680970772,0.677485553,0.67342603,0.673398176,,,,,,,,,,0.674580377,0.68734549,0.68846295,0.692667734,0.684410496,0.687360058,0.686712064,0.682448748,0.687276732,0.692130034,0.651305077,0.687389326,0.685602449,0.689477131,0.680466943,,,0.685835236,0.686546796,0.690488988,0.68277862,0.685492857,0.68547303,0.681573726,0.685769802,0.690291647,0.650066747,0.685740263,0.684140292,0.68776399,0.678741746,,
06_CH4_7,-0.808576315,-0.810100049,-0.81010006,-0.814371323,-0.806062396,-0.808941695,-0.807491054,-0.805418335,-0.810506436,-0.815584025,-0.874908029,-0.80993048,-0.80813565,,-0.812133781,-0.801102568,-0.810067909,,-0.810086551,-0.808494278,-0.810058797,-0.814304364,-0.805982073,-0.808922428,-0.807336225,-0.805413934,-0.810454878,-0.815498469,-0.874868589,-0.809901288,-0.808115087,-0.812098821,-0.801081927,,,-0.808960446,-0.81067335,-0.814976127,-0.806509866,-0.809577986,-0.808054947,-0.805865936,-0.810975539,-0.816048601,-0.87540876,-0.810450783,-0.808748541,-0.812668139,-0.801661458,,,-0.809083884,-0.810638687,-0.814978808,-0.806485167,-0.809537894,-0.808445952,-0.805831592,-0.810972216,-0.816075999,-0.875377439,-0.810427005,-0.808738928,-0.81263929,-0.801623413,,,-0.810647642,-0.806536932,-0.81064708,-0.810638967,-0.806485288,-0.801635418,-0.801623555,,,,,,,,,,-0.803031446,-0.818069522,-0.819353526,-0.824319924,-0.81460017,-0.818056278,-0.817338308,-0.812369683,-0.818000194,-0.823739303,-0.883911845,-0.818130609,-0.816171845,-0.820549776,-0.809937023,,,-0.816361538,-0.817036851,-0.821669264,-0.812641727,-0.815810279,-0.815933628,-0.811328168,-0.816189231,-0.82151749,-0.88204123,-0.816159572,-0.814413789,-0.818493476,-0.807870238,,
06_CH4_8,-0.252077732,-0.252484674,-0.25248462,-0.253764394,-0.251256056,-0.252176292,-0.251764256,-0.251103067,-0.252580572,-0.254133172,-0.012059727,-0.252449409,-0.252010546,,-0.253168208,-0.249682678,-0.252470649,,-0.252462049,-0.252061742,-0.252466999,-0.25373019,-0.251204395,-0.252170064,-0.251720351,-0.251101648,-0.25256126,-0.254094754,-0.012059492,-0.252440143,-0.252036168,-0.2531571,-0.249674071,,,-0.252242648,-0.252837543,-0.254209245,-0.251504915,-0.252456163,-0.251998775,-0.25124261,-0.252865262,-0.254470865,-0.0112615,-0.252706801,-0.252203594,-0.253515259,-0.249998784,,,-0.25227434,-0.252799452,-0.254216936,-0.251492158,-0.252441598,-0.252067954,-0.251231798,-0.252872637,-0.254486464,-0.011455747,-0.252698849,-0.252145272,-0.253504979,-0.249982258,,,-0.252778594,-0.251513961,-0.252826994,-0.252799415,-0.251491785,-0.249979545,-0.249982123,,,,,,,,,,-0.25042082,-0.255019781,-0.255379549,-0.256921059,-0.253930659,-0.254963929,-0.254792838,-0.253269728,-0.254967438,-0.256740586,-0.011429631,-0.255001354,-0.254550398,-0.255767731,-0.25248092,,,-0.254244625,-0.254684231,-0.256140011,-0.253332671,-0.254274417,-0.254056638,-0.252945459,-0.254412745,-0.256067832,-0.011612848,-0.254382923,-0.253823554,-0.255120854,-0.251847304,,
06_CH4_9,-0.773591732,-0.775058805,-0.77505886,-0.7791533,-0.77119601,-0.773945472,-0.772555809,-0.770574609,-0.775433605,-0.780292961,-0.908809047,-0.774893382,-0.773068049,,-0.776940832,-0.766454968,-0.775037004,,-0.775047948,-0.773510181,-0.775017964,-0.779085665,-0.771123927,-0.77392694,-0.772407253,-0.770570265,-0.775382099,-0.780206886,-0.908768356,-0.774865236,-0.773038546,-0.776906075,-0.766434217,,,-0.773945056,-0.775563592,-0.779669157,-0.771592415,-0.774543352,-0.773084948,-0.771002809,-0.775883488,-0.780716965,-0.909512098,-0.775386613,-0.773726223,-0.777397607,-0.766952047,,,-0.774076895,-0.775548564,-0.779671535,-0.771567216,-0.774504171,-0.773461854,-0.770969924,-0.775871033,-0.780743017,-0.909418795,-0.775363584,-0.773689846,-0.777369102,-0.766914104,,,-0.775539025,-0.771558003,-0.775536794,-0.775548476,-0.771567435,-0.766877168,-0.766914247,,,,,,,,,,-0.768261796,-0.782675163,-0.783948079,-0.788711353,-0.779390146,-0.782691046,-0.782024893,-0.777224939,-0.7826283,-0.788128301,-0.919212316,-0.782753541,-0.780739821,-0.785083205,-0.774912831,,,-0.781088595,-0.781734007,-0.78618023,-0.777518061,-0.780544158,-0.780682693,-0.776228473,-0.780894916,-0.786002165,-0.91713498,-0.780867877,-0.779038213,-0.7831168,-0.772936358,,
06_CH4_10,-0.37131774,-0.372051229,-0.372051245,-0.374077291,-0.370170314,-0.371475511,-0.370844928,-0.36983475,-0.372208796,-0.374566307,-0.228459484,-0.371935532,-0.371076871,,-0.373007368,-0.367909281,-0.372027762,,-0.372057696,-0.371273665,-0.37202895,-0.37403698,-0.370146272,-0.371466524,-0.370765958,-0.369832571,-0.372183117,-0.374518759,-0.228448175,-0.37192206,-0.37112019,-0.372990221,-0.367898332,,,-0.371476487,-0.372243255,-0.374224175,-0.370336588,-0.37173502,-0.371080145,-0.370040308,-0.372370996,-0.374683704,-0.227919195,-0.37213014,-0.371315421,-0.373195904,-0.368108199,,,-0.37153597,-0.372230764,-0.374234274,-0.370321563,-0.371715329,-0.371253401,-0.370024423,-0.372361233,-0.374704851,-0.228021928,-0.372118876,-0.371242901,-0.373181326,-0.368087292,,,-0.372282956,-0.370377801,-0.372230752,-0.372230543,-0.370321339,-0.368083307,-0.368087109,,,,,,,,,,-0.36873408,-0.375711725,-0.376310673,-0.378612429,-0.374106638,-0.375688945,-0.375361605,-0.373026499,-0.375647457,-0.378296644,-0.230555836,-0.375704808,-0.374712732,-0.376870329,-0.371947068,,,-0.374786208,-0.375284761,-0.377456974,-0.373225128,-0.374678397,-0.374621581,-0.37254843,-0.374831347,-0.377306876,-0.230187226,-0.37480212,-0.373780027,-0.375933115,-0.371012865,,
06_CH4_11,0.665276933,0.666591607,0.666591559,0.670204395,0.663210853,0.665564426,0.664387475,0.662619324,0.666953071,0.671185769,0.551198521,0.666404402,0.66510624,,0.668416102,0.659159071,0.666614638,,0.666603315,0.665191463,0.666560427,0.670155395,0.663167976,0.665549006,0.66425576,0.662615542,0.666915738,0.671123553,0.551172889,0.666381156,0.665157625,0.668389236,0.659143981,,,0.665546645,0.666991589,0.670549132,0.663558373,0.66604239,0.664807002,0.662987521,0.667191654,0.671378844,0.551014079,0.666733837,0.665459733,0.668807607,0.659573109,,,0.665673559,0.666953867,0.67055887,0.663541115,0.666011899,0.665170928,0.662959252,0.66719173,0.67140753,0.551101269,0.666715477,0.665432497,0.668786102,0.659545178,,,0.666959357,0.663614606,0.666975529,0.666954093,0.663540997,0.659554557,0.659545116,,,,,,,,,,0.660701478,0.673068386,0.674113762,0.678203221,0.670178941,0.673064949,0.67248195,0.668338004,0.673008503,0.677737212,0.554472738,0.673116913,0.671666354,0.675115696,0.666347584,,,0.671703147,0.672225679,0.6760496,0.668574702,0.671227965,0.671355219,0.667481073,0.671530177,0.675930246,0.553617394,0.671499801,0.670169214,0.673431451,0.664653798,,
06_CH4_12,-0.456619969,-0.457533046,-0.457533003,-0.460038569,-0.455203639,-0.456821606,-0.456029749,-0.454798544,-0.457789727,-0.46070595,-0.254344115,-0.457402662,-0.456665158,,-0.458878305,-0.452426708,-0.457523542,,-0.457546445,-0.456561425,-0.457511274,-0.46000291,-0.455177849,-0.456811171,-0.455941228,-0.454795863,-0.457764829,-0.460662312,-0.254336742,-0.457386867,-0.456700954,-0.458860467,-0.4524164,,,-0.456818841,-0.457841557,-0.46029662,-0.455475818,-0.45716512,-0.456328807,-0.455051229,-0.457940298,-0.460820759,-0.253802931,-0.457622898,-0.456862748,-0.459182088,-0.452744327,,,-0.456905824,-0.457807977,-0.460307837,-0.455463306,-0.457144272,-0.456551547,-0.455031739,-0.457941171,-0.460844511,-0.253969096,-0.457610479,-0.456796142,-0.459167758,-0.452724663,,,-0.457775708,-0.455501751,-0.457831542,-0.457808054,-0.455463025,-0.452717877,-0.452724518,,,,,,,,,,-0.453516992,-0.461957893,-0.462673097,-0.465480628,-0.459974292,-0.461958885,-0.461566801,-0.458723264,-0.461922504,-0.465167098,-0.254541552,-0.461998797,-0.461137053,-0.463372805,-0.457341606,,,-0.46092187,-0.461388963,-0.464022158,-0.458878096,-0.46070353,-0.460658677,-0.458135449,-0.460913339,-0.463937732,-0.254356725,-0.460888323,-0.460023386,-0.462216454,-0.456182797,,
06_CH4_13,0.385068296,0.385655499,0.38565551,0.38757088,0.383803111,0.385204432,0.384552523,0.383582521,0.385793981,0.388143588,0.27684625,0.385621556,0.384673715,,0.386544654,0.381395734,0.38568809,,0.385615332,0.385027637,0.385628912,0.387520973,0.383723448,0.38519468,0.384479042,0.383580347,0.385762186,0.388084783,0.276832224,0.385606907,0.384723711,0.386526157,0.381382262,,,0.385280571,0.386131967,0.388195291,0.384124274,0.385611798,0.384883462,0.383795657,0.386254334,0.388679864,0.276465562,0.386028746,0.385129704,0.386992842,0.381817048,,,0.385356441,0.38609829,0.388197892,0.384105016,0.385588636,0.385063986,0.383779298,0.386257409,0.3886955,0.27657227,0.386015981,0.385063382,0.386975897,0.38179161,,,0.386096897,0.384094372,0.386112788,0.386098131,0.384104865,0.381754118,0.381791583,,,,,,,,,,0.382463501,0.389560962,0.390144811,0.392503464,0.387927161,0.389498097,0.389260014,0.386892539,0.389496274,0.392211,0.280481126,0.389550206,0.388612337,0.390715659,0.385704878,,,0.388654296,0.389057411,0.391269712,0.387002996,0.388432642,0.388439091,0.386396603,0.388636168,0.39115905,0.279903089,0.388604953,0.387602796,0.389726464,0.384727484,,
06_CH4_14,-0.90669191,-0.908534636,-0.90853466,-0.913432378,-0.903949198,-0.907145145,-0.905504679,-0.903142737,-0.908992116,-0.914741084,-1.020947262,-0.908289312,-0.906253985,,-0.910807192,-0.89842629,-0.908507328,,-0.908546864,-0.906626467,-0.908489924,-0.913361099,-0.903893231,-0.907123693,-0.905339249,-0.903137623,-0.908936029,-0.914649056,-1.020901487,-0.90825685,-0.90612899,-0.910767523,-0.898403939,,,-0.907098597,-0.908962356,-0.913769668,-0.90432439,-0.907754164,-0.906070819,-0.903644708,-0.909338616,-0.914996565,-1.021533745,-0.908740918,-0.906783169,-0.911204455,-0.898882384,,,-0.907210613,-0.908947227,-0.913775675,-0.904298241,-0.907710206,-0.906469071,-0.903605972,-0.909322074,-0.915029564,-1.021454448,-0.908714644,-0.906785918,-0.911172431,-0.898841258,,,-0.908914476,-0.904323036,-0.908935248,-0.908947232,-0.904298459,-0.898861348,-0.898841316,,,,,,,,,,-0.900420265,-0.917389959,-0.918894032,-0.924486934,-0.913515152,-0.917429257,-0.916563259,-0.910937238,-0.917335005,-0.923796288,-1.031244316,-0.917483979,-0.915098885,-0.920232069,-0.908269603,,,-0.915429107,-0.916308615,-0.921533248,-0.911324736,-0.914921121,-0.91488696,-0.909769451,-0.915310929,-0.921317353,-1.029073504,-0.915279972,-0.913190727,-0.917938079,-0.905956885,,
07_Cl2_0,-0.998412073,-1.004641222,-1.004641222,-1.019208664,-0.992039364,-0.994873179,-0.993880747,-0.98653877,-0.989368055,-1.002072069,-0.988502436,-0.990616114,-0.992995928,,-0.995468954,-0.977253483,-1.004700517,,-1.004641222,-0.998530333,-1.004813345,-1.019411668,-0.99216689,-0.995028589,-0.993972521,-0.986660396,-0.989496006,-1.002231114,-0.988667641,-0.990748615,-0.993088488,-0.995621211,-0.977377738,,,-1.000657649,-1.006072997,-1.020686612,-0.993422226,-0.996226625,-0.996671023,-0.988071173,-0.990374803,-1.003115935,-0.989583979,-0.991724297,-0.994056434,-0.996572094,-0.978530362,,,-1.001040889,-1.00615111,-1.020768768,-0.99350202,-0.996318186,-0.997105399,-0.987995631,-0.990615985,-1.003380767,-0.989775855,-0.991873811,-0.994058906,-0.9966968,-0.978719109,,,-1.006252809,-0.993535193,-1.006151111,-1.006151317,-0.993501704,-0.978869883,-0.978717443,,,,,,,,,,-0.983362584,-1.009909966,-1.014427685,-1.0295212,-1.001281254,-1.003459022,-1.006503719,-0.995570245,-0.998278559,-1.011678486,-0.996171031,-0.998511623,-1.00049771,-1.003236314,-0.985701782,,,-1.010724306,-1.012682729,-1.027272441,-1.000109797,-1.002383095,-1.008343234,-0.995246794,-0.997126536,-1.009853202,-0.995642324,-0.997942338,-1.000117436,-1.002596984,-0.984655604,,
07_Cl2_1,-2.98e-07,3e-09,-3.1e-08,-7.6e-08,-3.6e-08,-1e-09,1.08e-07,-6.9e-08,-1e-09,-2.96e-07,-1e-09,-1e-09,-2.31e-07,,2e-09,-2.6e-08,2.6e-07,,3e-09,9.4e-08,-3.5e-08,5.53e-07,2.19e-07,2e-08,-1.5834e-05,3.25e-07,-4e-09,-2.65e-07,5.52e-07,-1e-08,4.71e-07,1.41e-07,-2.39e-07,,,1.416e-06,2.5e-08,1.3e-08,-1.8e-08,-1e-09,1.92e-07,-3.59e-07,-4e-09,-5e-09,-1.3e-08,1.4e-08,-7.1e-07,-2e-09,1.57e-07,,,2.77e-07,0.0,-0.0,-1e-09,1.9e-08,2.11e-07,-7.7e-08,3e-09,2.1e-08,2.9e-08,-3.3e-08,5.7e-08,0.0,-0.0,,,-1.76e-07,2.715e-06,2.2e-08,-1e-09,-2.2e-08,1.2792e-05,2.42e-07,,,,,,,,,,-4e-09,5.64e-07,-4.4e-08,-2.04e-07,3.2e-08,-4.6e-08,5.49e-07,-1.99e-07,0.0,-5.9e-08,-2e-09,0.0,8e-08,0.0,0.0,,,-5.79e-07,-1.5e-08,0.0,3.7e-08,0.0,-7.823e-06,1.69e-07,0.0,-3.12e-07,-4.5e-08,3.3e-08,-2.12e-07,0.0,-0.0,,
07_Cl2_2,6.11e-07,2.09e-07,-2.37e-07,-3.36e-07,-2.08e-07,-0.0,5.12e-07,-6.5e-08,-0.0,-3.45e-07,-0.0,-0.0,4.18e-07,,2e-09,2.16e-07,8.34e-07,,2.09e-07,-9.53e-07,2.05e-07,-2.1e-08,-1.1e-08,1.59e-07,-1.5237e-05,4.13e-07,-3.6e-07,-2.65e-07,-3.08e-07,-2.46e-07,-3.59e-07,1.41e-07,-8e-09,,,-1.034e-06,0.0,5e-09,-1.8e-08,-1e-09,2.81e-07,4.5e-08,-3.9e-08,-2.2e-08,1e-09,1.4e-08,3.4e-07,-1.5e-08,9.3e-08,,,6.3e-08,-1e-09,5e-08,-0.0,-1e-09,3.18e-07,-9.39e-07,2e-08,2.1e-08,1e-09,-1.7e-08,3.46e-07,-1.5e-08,-2.53e-07,,,-1.2e-08,2.197e-06,-2.3e-08,-2e-08,4e-08,7.7881e-05,-1.7e-07,,,,,,,,,,5.4e-08,-2.55e-07,1.62e-07,1.58e-07,-3.2e-08,4.6e-08,-1.79e-07,-5.08e-07,-6.6e-08,3.25e-07,-4.4e-08,0.0,3.45e-07,0.0,5.7e-08,,,1.207e-06,1.5e-08,-7.3e-08,0.0,-0.0,-3.035e-06,-7.8e-08,-6.2e-08,-6.22e-07,0.0,3.3e-08,-6.4e-08,0.0,5.9e-08,,
07_Cl2_3,0.998411766,1.004641222,1.004641222,1.019208664,0.992039363,0.994873179,0.993880733,0.986539631,0.989368056,1.002072069,0.988502436,0.990616114,0.992995832,,0.995468954,0.977253483,1.004583226,,1.004641222,0.998530517,1.004813345,1.019411668,0.99216689,0.99502859,0.993984867,0.986660493,0.989496006,1.002231114,0.988667641,0.990748615,0.99308829,0.995621211,0.977377738,,,1.000664486,1.006072997,1.020686612,0.993422226,0.996226625,0.996670588,0.988071778,0.990374803,1.003115935,0.989583979,0.991724297,0.993981525,0.996572094,0.978530362,,,1.001040735,1.006151111,1.020768768,0.99350202,0.996318186,0.997105174,0.987995936,0.990615985,1.003380767,0.989775855,0.991873812,0.994059276,0.9966968,0.978719109,,,1.006056235,0.99347237,1.00615111,1.006151317,0.993501704,0.978571739,0.978717443,,,,,,,,,,0.983362584,1.009888193,1.014427685,1.0295212,1.001281254,1.003459022,1.006503694,0.995569967,0.998278559,1.011678486,0.996171031,0.998511623,1.000459499,1.003236314,0.985701782,,,1.010758746,1.012682729,1.02727244,1.000109797,1.002383095,1.00830924,0.995246791,0.997126536,1.009853202,0.995642324,0.997942338,1.000151843,1.002596984,0.984655604,,
07_Cl2_4,2.9e-07,-3e-09,3.1e-08,7.6e-08,3.6e-08,1e-09,-1.01e-07,5.4e-08,1e-09,2.96e-07,1e-09,1e-09,2.29e-07,,-2e-09,2.6e-08,1.18e-07,,-3e-09,1.26e-07,3.5e-08,-5.53e-07,-2.19e-07,-2e-08,-1.49e-05,-3.24e-07,4e-09,2.65e-07,-5.52e-07,1e-08,-2.52e-07,-1.41e-07,2.39e-07,,,-1.427e-06,-2.5e-08,-1.3e-08,1.8e-08,1e-09,-2.12e-07,3.58e-07,4e-09,5e-09,1.3e-08,-1.4e-08,6.82e-07,2e-09,-1.57e-07,,,-2.75e-07,-0.0,0.0,1e-09,-1.9e-08,-2.16e-07,9.4e-08,-3e-09,-2.1e-08,-2.9e-08,3.3e-08,-5.6e-08,-0.0,0.0,,,1.52e-07,5.937e-06,-2.2e-08,1e-09,2.2e-08,5.2234e-05,-2.42e-07,,,,,,,,,,4e-09,-4.88e-07,4.4e-08,2.04e-07,-3.2e-08,4.6e-08,-5.17e-07,1.93e-07,-0.0,5.9e-08,2e-09,-0.0,-4.5e-08,-0.0,-0.0,,,6.7e-07,1.5e-08,-0.0,-3.7e-08,-0.0,-3.591e-06,-1.66e-07,-0.0,3.12e-07,4.5e-08,-3.3e-08,2.44e-07,-0.0,0.0,,
07_Cl2_5,-6.08e-07,-2.09e-07,2.37e-07,3.36e-07,2.08e-07,0.0,-5.06e-07,6.8e-08,0.0,3.45e-07,0.0,0.0,-4.36e-07,,-2e-09,-2.16e-07,-6.56e-07,,-2.09e-07,9.42e-07,-2.05e-07,2.1e-08,1.1e-08,-1.59e-07,1.5298e-05,-3.98e-07,3.6e-07,2.65e-07,3.08e-07,2.46e-07,4.27e-07,-1.41e-07,8e-09,,,9.98e-07,-0.0,-5e-09,1.8e-08,1e-09,-2.99e-07,-3.4e-08,3.9e-08,2.2e-08,-1e-09,-1.4e-08,-3.63e-07,1.5e-08,-9.3e-08,,,-7e-08,1e-09,-5e-08,0.0,1e-09,-3.15e-07,9.48e-07,-2e-08,-2.1e-08,-1e-09,1.7e-08,-3.43e-07,1.5e-08,2.53e-07,,,-3.9e-08,-2.031e-06,2.3e-08,2e-08,-4e-08,0.000155024,1.7e-07,,,,,,,,,,-5.4e-08,4.45e-07,-1.62e-07,-1.58e-07,3.2e-08,-4.6e-08,2.12e-07,5e-07,6.6e-08,-3.25e-07,4.4e-08,-0.0,-3.25e-07,-0.0,-5.7e-08,,,-1.066e-06,-1.5e-08,7.3e-08,-0.0,0.0,-4.483e-06,7.8e-08,6.2e-08,6.22e-07,-0.0,-3.3e-08,9.2e-08,-0.0,-5.9e-08,,
08_ClCN_0,1.408286058,1.407206404,1.407207185,1.418564689,1.400719048,1.402569167,1.407135409,1.397924304,1.40040167,1.411122733,1.403181247,1.403183252,1.404648722,,1.410374903,1.385834001,1.407183317,,1.420761608,1.408271017,1.407290215,1.418663194,1.400815371,1.402641795,1.407230592,1.397962362,1.400472847,1.411180672,1.403285792,1.403215466,1.404679998,1.410455419,1.385896773,,,1.410317955,1.408241786,1.419693638,1.401816408,1.403589928,1.40901197,1.399102966,1.401357241,1.412337913,1.404144854,1.403894329,1.405434991,1.411456116,1.386838553,,,1.409921558,1.408023785,1.419350946,1.401704139,1.403457377,1.408906139,1.399113676,1.40126759,1.412133951,1.403974405,1.403808918,1.405501087,1.411403479,1.3866772,,,1.408088359,1.401664376,1.408008998,1.408028712,1.401725652,1.386599435,1.3867249,,,,,,,,,,1.391831188,1.419155736,1.416560676,1.428923061,1.40938144,1.411435217,1.418622301,1.404770939,1.40801,1.419774227,1.410659322,1.411080103,1.411908781,1.418512362,1.395035225,,,1.419856874,1.416307056,1.428394022,1.409412936,1.411285895,1.419567494,1.40530175,1.408303119,1.419612238,1.410749842,1.411208404,1.412095774,1.418511569,1.394786711,,
08_ClCN_1,-0.805629038,-0.80499201,-0.804989959,-0.808411089,-0.803238533,-0.803602744,-0.805320704,-0.802722864,-0.803307889,-0.806549646,-0.803604966,-0.804168991,-0.804233406,,-0.8064416,-0.798579232,-0.805105678,,-0.757658738,-0.805747036,-0.805010264,-0.808423348,-0.803271623,-0.80362143,-0.805386625,-0.802733927,-0.803317006,-0.806553756,-0.803547017,-0.804177709,-0.804375761,-0.806468231,-0.798594843,,,-0.806476739,-0.805652186,-0.809221171,-0.803810384,-0.804316357,-0.806086484,-0.803075964,-0.803729096,-0.806982771,-0.804367093,-0.804439023,-0.804938068,-0.806954627,-0.799119658,,,-0.806347898,-0.805593691,-0.80913046,-0.803782729,-0.804279431,-0.80618798,-0.803079256,-0.803713152,-0.806930657,-0.804288418,-0.804413076,-0.804895311,-0.806939855,-0.79907877,,,-0.805500094,-0.803822953,-0.805628049,-0.805578342,-0.803724565,-0.798943966,-0.798973308,,,,,,,,,,-0.800664401,-0.808963162,-0.808196707,-0.812105012,-0.806092905,-0.806442598,-0.808800172,-0.80480473,-0.805815675,-0.809298042,-0.806528293,-0.806515316,-0.807169777,-0.809009106,-0.801561303,,,-0.809378863,-0.808115211,-0.811934039,-0.80609881,-0.806388297,-0.809225355,-0.80496566,-0.805912081,-0.809261768,-0.806627384,-0.806493307,-0.807134226,-0.809022091,-0.801482454,,
